DistrictID,DistrictName,ProvinceID,ProvinceName,Region,SubRegion,VSD,Country,GID_2,GID_1,NAME_1,NAME_2,GADM_Latitude,GADM_Longitude,Population,Population_Density,Area,Functional_Profile,Priority_Tier,Zone,Assigned_District_Count,Assigned_NPP_Count,Region_VN,Economic_Type,District_Type,Province_Archetype,District_Archetype,Is Strategic Zone Hub,Est Merchant 2026,Before Discount,After Discount,Logistics Support,Operation Support, Distribution Cost ,Trade Cost,Activation Cost,Visibility Cost,Base Salary & Support,Incentive
92,Thành phố Đồng Xoài,12,Bình Phước,SE,SE,Tạ Thái Dương,Việt Nam,VNM.10.7_1,VNM.10_1,Bình Phước,Đồng Xoài,11.5192,106.8458796,126807,807.9575462,156.9476028,admin-commercial,C - Vùng hỗ trợ phủ hàng,Strategic Hub,3,1,Đông Nam Bộ,KTTĐ phía Nam,Thành phố thuộc tỉnh/TW,Tỉnh trung bình - mixed rural/urban,Trung tâm hành chính - thương mại tỉnh,1,1481,0.045,0.027,0.029,0.005,0.0495,0.052,0.143,0.1,0.096,0.036
94,Thị xã Chơn Thành,12,Bình Phước,SE,SE,Tạ Thái Dương,Việt Nam,VNM.10.5_1,VNM.10_1,Bình Phước,Chơn Thành,11.4802,106.6610451,87101,238.4428783,365.2908429,industrial-logistics,D - Vùng nền/duy trì coverage,Strategic Hub,1,1,Đông Nam Bộ,KTTĐ phía Nam,Thị xã,Tỉnh trung bình - mixed rural/urban,Thị xã/cực tăng trưởng thứ cấp,1,1555,0.062,0.032,0.029,0.008,0.047,0.14,0.072,0.128,0.088,0.028
95,Thị xã Bình Long,12,Bình Phước,SE,SE,Tạ Thái Dương,Việt Nam,VNM.10.1_1,VNM.10_1,Bình Phước,Bình Long,11.6732,106.5988586,61543,520.23732,118.2979337,buffer-north,D - Vùng nền/duy trì coverage,Strategic Hub,3,1,Đông Nam Bộ,KTTĐ phía Nam,Thị xã,Tỉnh trung bình - mixed rural/urban,Thị xã/cực tăng trưởng thứ cấp,1,830,0.063,0.021,0.013,0.009,0.072,0.124,0.127,0.144,0.033,0.033
100,Thành phố Phan Thiết,13,Bình Thuận,CT,CT1,Tạ Thái Dương,Việt Nam,VNM.11.7_1,VNM.11_1,Bình Thuận,Phan Thiết,10.9028,108.0632558,236592,1198.963653,197.330419,admin-tourism,D - Vùng nền/duy trì coverage,Strategic Hub,2,1,Bắc Trung Bộ & Duyên hải miền Trung,None,Thành phố thuộc tỉnh/TW,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Trung tâm hành chính - thương mại tỉnh,1,2142,0.049,0.032,0.025,0.009,0.0089,0.109,0.098,0.077,0.095,0.023
101,Huyện Tuy Phong,13,Bình Thuận,CT,CT1,Tạ Thái Dương,Việt Nam,VNM.11.10_1,VNM.11_1,Bình Thuận,Tuy Phong,11.3443,108.7447904,151094,208.7166826,723.9191333,energy-buffer,D - Vùng nền/duy trì coverage,Strategic Hub,2,1,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,2523,0.064,0.027,0.024,0.01,0.0172,0.114,0.064,0.08,0.077,0.021
109,Thành phố Quy Nhơn,11,Bình Định,CT,CT1,Tạ Thái Dương,Việt Nam,VNM.8.7_1,VNM.8_1,Bình Định,Qui Nhơn,13.7557,109.177051,300505,1123.28355,267.5237254,admin-port,C - Vùng hỗ trợ phủ hàng,Strategic Hub,2,2,Bắc Trung Bộ & Duyên hải miền Trung,KTTĐ miền Trung,Thành phố thuộc tỉnh/TW,Tỉnh trung bình - mixed rural/urban,Trung tâm hành chính - thương mại tỉnh,1,2789,0.062,0.032,0.017,0.005,0.0328,0.131,0.129,0.055,0.073,0.046
113,Thị xã Hoài Nhơn,11,Bình Định,CT,CT1,Tạ Thái Dương,Việt Nam,VNM.8.4_1,VNM.8_1,Bình Định,Hoài Nhơn,14.51305,109.0205335,219705,558.3670265,393.4777477,north-buffer,C - Vùng hỗ trợ phủ hàng,Strategic Hub,3,1,Bắc Trung Bộ & Duyên hải miền Trung,KTTĐ miền Trung,Thị xã,Tỉnh trung bình - mixed rural/urban,Thị xã/cực tăng trưởng thứ cấp,1,2561,0.052,0.02,0.011,0.01,0.024,0.132,0.078,0.055,0.07,0.031
119,Thị xã An Nhơn,11,Bình Định,CT,CT1,Tạ Thái Dương,Việt Nam,VNM.8.2_1,VNM.8_1,Bình Định,An Nhơn,13.8551,109.0662333,182041,796.2435061,228.6247845,industrial-corridor,C - Vùng hỗ trợ phủ hàng,Strategic Hub,4,2,Bắc Trung Bộ & Duyên hải miền Trung,KTTĐ miền Trung,Thị xã,Tỉnh trung bình - mixed rural/urban,Thị xã/cực tăng trưởng thứ cấp,0.5,1883,0.042,0.034,0.029,0.005,0.0651,0.086,0.064,0.095,0.087,0.02
135,Thành phố Bắc Giang,6,Bắc Giang,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.3.1_1,VNM.3_1,Bắc Giang,Bắc Giang,21.26895,106.1881955,332200,1441.237245,230.4964024,admin-industrial,A - Hub tỉnh/vùng trọng điểm,Strategic Hub,6,3,Trung du & miền núi phía Bắc,None,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,1,4659,0.056,0.02,0.018,0.005,0.0178,0.136,0.11,0.114,0.085,0.026
141,Huyện Hiệp Hòa,6,Bắc Giang,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.3.2_1,VNM.3_1,Bắc Giang,Hiệp Hòa,21.33085,105.957099,237387,1291.867789,183.7548719,industrial-corridor,A - Hub tỉnh/vùng trọng điểm,Strategic Hub,2,1,Trung du & miền núi phía Bắc,None,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Vành đai công nghiệp - công nhân - đô thị hóa,1,2262,0.07,0.024,0.021,0.007,0.0356,0.123,0.063,0.143,0.037,0.042
143,Huyện Việt Yên,6,Bắc Giang,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.3.8_1,VNM.3_1,Bắc Giang,Việt Yên,21.272,106.087078,219834,1441.209479,152.534384,industrial,A - Hub tỉnh/vùng trọng điểm,Strategic Hub,2,1,Trung du & miền núi phía Bắc,None,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Vành đai công nghiệp - công nhân - đô thị hóa,0,4561,0.053,0.03,0.018,0.008,0.072,0.136,0.142,0.11,0.059,0.047
145,Thành phố Bắc Ninh,8,Bắc Ninh,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.5.1_1,VNM.5_1,Bắc Ninh,Bắc Ninh,21.17555,106.0599587,282646,3656.02898,77.30956224,admin-industrial,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,3,2,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,1,1994,0.058,0.035,0.021,0.009,0.0192,0.122,0.071,0.105,0.035,0.036
149,Thành phố Từ Sơn,8,Bắc Ninh,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.5.5_1,VNM.5_1,Bắc Ninh,Từ Sơn,21.11765,105.9545576,188473,3295.753837,57.18661323,industrial-urban,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,2,1,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,1,1362,0.042,0.027,0.027,0.008,0.0665,0.11,0.107,0.136,0.075,0.043
150,Thị xã Thuận Thành,8,Bắc Ninh,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.5.6_1,VNM.5_1,Bắc Ninh,Thuận Thành,21.0392,106.078705,195347,1771.773855,110.2550416,industrial-corridor,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,3,2,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Thị xã,Công nghiệp - đô thị vệ tinh - FDI,Thị xã/cực tăng trưởng thứ cấp,1,1654,0.048,0.022,0.029,0.008,0.0637,0.137,0.117,0.108,0.054,0.038
175,Quận Ninh Kiều,15,Cần Thơ,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.12.4_1,VNM.12_1,Cần Thơ,Ninh Kiều,10.0343,105.7680784,292038,10682.68629,27.33750596,urban-core,A - Hub tỉnh/vùng trọng điểm,Strategic Hub,3,2,Đồng bằng sông Cửu Long,KTTĐ ĐBSCL,Quận đô thị,Đô thị trung tâm vùng / logistics,Đô thị lõi của thành phố trực thuộc TW,1,1585,0.067,0.031,0.022,0.009,0.0588,0.139,0.118,0.124,0.094,0.033
176,Quận Cái Răng,15,Cần Thơ,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.12.3_1,VNM.12_1,Cần Thơ,Cái Răng,10.00135,105.7868558,109730,1754.578799,62.53922596,logistics-urban,B - Hub cấp huyện/liên huyện,Strategic Hub,1,1,Đồng bằng sông Cửu Long,KTTĐ ĐBSCL,Quận đô thị,Đô thị trung tâm vùng / logistics,Đô thị lõi của thành phố trực thuộc TW,1,891,0.043,0.037,0.025,0.007,0.009,0.089,0.13,0.06,0.034,0.028
181,Quận Thốt Nốt,15,Cần Thơ,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.12.7_1,VNM.12_1,Cần Thơ,Thốt Nốt,10.23715,105.5491406,161754,1416.18229,114.2183468,buffer-north,B - Hub cấp huyện/liên huyện,Strategic Hub,5,2,Đồng bằng sông Cửu Long,KTTĐ ĐBSCL,Quận đô thị,Đô thị trung tâm vùng / logistics,Đô thị lõi của thành phố trực thuộc TW,1,1396,0.069,0.032,0.029,0.01,0.0828,0.101,0.063,0.15,0.074,0.032
191,Thành Phố Buôn Ma Thuột,18,Đắk Lắk,SE,SE,Tạ Thái Dương,Việt Nam,VNM.15.2_1,VNM.15_1,Đắk Lắk,Buôn Ma Thuột,12.6605,108.0307135,393099,1118.291068,351.517607,admin-highland,B - Hub cấp huyện/liên huyện,Strategic Hub,5,2,Tây Nguyên,None,Thành phố thuộc tỉnh/TW,"Cao nguyên - nông sản, khoảng cách lớn",Trung tâm hành chính - thương mại tỉnh,1,3632,0.068,0.033,0.024,0.005,0.0344,0.077,0.147,0.082,0.035,0.05
197,Huyện Krông Pắc,18,Đắk Lắk,SE,SE,Tạ Thái Dương,Việt Nam,VNM.15.12_1,VNM.15_1,Đắk Lắk,Krông Pắc,12.6873,108.2967875,203679,349.2491005,583.1911942,corridor-agri,C - Vùng hỗ trợ phủ hàng,Strategic Hub,4,2,Tây Nguyên,None,Huyện,"Cao nguyên - nông sản, khoảng cách lớn",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,2793,0.044,0.033,0.018,0.007,0.0776,0.14,0.078,0.065,0.094,0.031
211,Thành phố Sa Đéc,63,Đồng Tháp,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.18.8_1,VNM.18_1,Đồng Tháp,Sa Đéc,10.32305,105.7380697,107475,1940.601637,55.38230926,commercial-flower,B - Hub cấp huyện/liên huyện,Strategic Hub,3,1,Đồng bằng sông Cửu Long,None,Thành phố thuộc tỉnh/TW,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Trung tâm hành chính - thương mại tỉnh,1,866,0.068,0.028,0.015,0.008,0.0166,0.064,0.081,0.068,0.075,0.021
212,Thành phố Cao Lãnh,63,Đồng Tháp,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.18.1_1,VNM.18_1,Đồng Tháp,Thành phố Cao Lãnh,10.45865,105.6139218,166817,1659.040566,100.550284,admin-commercial,B - Hub cấp huyện/liên huyện,Strategic Hub,5,2,Đồng bằng sông Cửu Long,None,Thành phố thuộc tỉnh/TW,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Trung tâm hành chính - thương mại tỉnh,1,1404,0.055,0.026,0.017,0.01,0.027,0.137,0.145,0.149,0.032,0.036
244,Thành phố Pleiku,21,Gia Lai,SE,SE,Tạ Thái Dương,Việt Nam,VNM.21.17_1,VNM.21_1,Gia Lai,Pleiku,13.9566,108.0159235,274981,1126.748955,244.0481518,admin-highland,C - Vùng hỗ trợ phủ hàng,Strategic Hub,5,2,Tây Nguyên,None,Thành phố thuộc tỉnh/TW,"Cao nguyên - nông sản, khoảng cách lớn",Trung tâm hành chính - thương mại tỉnh,1,2478,0.049,0.022,0.017,0.009,0.0609,0.07,0.098,0.086,0.04,0.034
248,Thị xã An Khê,21,Gia Lai,SE,SE,Tạ Thái Dương,Việt Nam,VNM.21.1_1,VNM.21_1,Gia Lai,An Khê,14.0197,108.6912452,71138,379.9151623,187.2470674,east-buffer,D - Vùng nền/duy trì coverage,Strategic Hub,4,1,Tây Nguyên,None,Thị xã,"Cao nguyên - nông sản, khoảng cách lớn",Thị xã/cực tăng trưởng thứ cấp,1,927,0.052,0.038,0.027,0.006,0.0097,0.052,0.128,0.119,0.08,0.045
252,Huyện Chư Sê,21,Gia Lai,SE,SE,Tạ Thái Dương,Việt Nam,VNM.21.6_1,VNM.21_1,Gia Lai,Chư Sê,13.6992,108.095991,131624,219.4366271,599.8269375,agri-corridor,D - Vùng nền/duy trì coverage,Strategic Hub,4,1,Tây Nguyên,None,Huyện,"Cao nguyên - nông sản, khoảng cách lớn",Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,2112,0.042,0.025,0.03,0.008,0.0328,0.128,0.134,0.071,0.083,0.02
253,Thị xã AYun Pa,21,Gia Lai,SE,SE,Tạ Thái Dương,Việt Nam,VNM.21.2_1,VNM.21_1,Gia Lai,Ayun Pa,13.30625,108.4272915,43099,160.3669325,268.7524126,south-buffer,D - Vùng nền/duy trì coverage,Strategic Hub,4,1,Tây Nguyên,None,Thị xã,"Cao nguyên - nông sản, khoảng cách lớn",Thị xã/cực tăng trưởng thứ cấp,1,783,0.058,0.02,0.025,0.005,0.0282,0.067,0.12,0.124,0.032,0.043
277,Huyện Thường Tín,2,Hà Nội,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.27.30_1,VNM.27_1,Hà Nội,Thường Tín,20.83105,105.8702468,273601,2241.48791,122.0622243,south-buffer,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,4,3,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Huyện,Mega city / lõi tiêu dùng quốc gia,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,2031,0.052,0.035,0.024,0.007,0.0504,0.093,0.093,0.117,0.043,0.021
279,Thành phố Hà Tĩnh,25,Hà Tĩnh,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.29.5_1,VNM.29_1,Hà Tĩnh,Hà Tĩnh,18.3533,105.898024,100915,1915.252972,52.69016756,admin-commercial,C - Vùng hỗ trợ phủ hàng,Strategic Hub,8,2,Bắc Trung Bộ & Duyên hải miền Trung,None,Thành phố thuộc tỉnh/TW,Tỉnh trung bình - mixed rural/urban,Trung tâm hành chính - thương mại tỉnh,1,843,0.045,0.028,0.023,0.005,0.038,0.117,0.072,0.121,0.074,0.039
288,Huyện Kỳ Anh,25,Hà Tĩnh,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.29.9_1,VNM.29_1,Hà Tĩnh,Kỳ Anh,18.08985,106.1771131,118011,166.8877217,707.1281144,port-industrial,D - Vùng nền/duy trì coverage,Strategic Hub,1,1,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,2255,0.06,0.032,0.01,0.005,0.046,0.124,0.069,0.092,0.1,0.044
302,Thành phố Hà Giang,22,Hà Giang,NO,NO3,Trần Quang Tùng,Việt Nam,VNM.26.4_1,VNM.26_1,Hà Giang,Hà Giang,22.8142,104.9493755,59591,477.1018774,124.9020447,admin-tourism,D - Vùng nền/duy trì coverage,Strategic Hub,5,1,Trung du & miền núi phía Bắc,None,Thành phố thuộc tỉnh/TW,"Miền núi/trung du - phân tán, cần hub liên huyện",Trung tâm hành chính - thương mại tỉnh,1,717,0.06,0.033,0.025,0.005,0.068,0.125,0.125,0.146,0.04,0.028
354,Thành phố Nha Trang,30,Khánh Hòa,CT,CT1,Tạ Thái Dương,Việt Nam,VNM.32.6_1,VNM.32_1,Khánh Hòa,Nha Trang,12.2603,109.1614757,442050,1658.158512,266.590918,admin-tourism,C - Vùng hỗ trợ phủ hàng,Strategic Hub,5,2,Bắc Trung Bộ & Duyên hải miền Trung,None,Thành phố thuộc tỉnh/TW,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Trung tâm hành chính - thương mại tỉnh,1,7718,0.047,0.026,0.012,0.005,0.0198,0.057,0.134,0.126,0.092,0.041
359,Thành phố Cam Ranh,30,Khánh Hòa,CT,CT1,Tạ Thái Dương,Việt Nam,VNM.32.2_1,VNM.32_1,Khánh Hòa,Cam Ranh,11.9174,109.1359139,136834,399.1602446,342.8046802,port-airport,D - Vùng nền/duy trì coverage,Strategic Hub,3,1,Bắc Trung Bộ & Duyên hải miền Trung,None,Thành phố thuộc tỉnh/TW,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Trung tâm hành chính - thương mại tỉnh,1,1713,0.048,0.021,0.014,0.007,0.0651,0.106,0.08,0.076,0.082,0.022
362,Thành phố Rạch Giá,56,Kiên Giang,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.33.12_1,VNM.33_1,Kiên Giang,Rạch Giá,10.02945,105.0907606,228701,2357.39019,97.014487,admin-port,B - Hub cấp huyện/liên huyện,Strategic Hub,5,2,Đồng bằng sông Cửu Long,KTTĐ ĐBSCL,Thành phố thuộc tỉnh/TW,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Trung tâm hành chính - thương mại tỉnh,1,1760,0.044,0.037,0.015,0.009,0.0658,0.121,0.061,0.11,0.039,0.038
363,Thành phố Hà Tiên,56,Kiên Giang,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.33.7_1,VNM.33_1,Kiên Giang,Hà Tiên,10.38695,104.4892131,81997,871.2746241,94.11154386,border-tourism,D - Vùng nền/duy trì coverage,Strategic Hub,3,1,Đồng bằng sông Cửu Long,KTTĐ ĐBSCL,Thành phố thuộc tỉnh/TW,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Trung tâm hành chính - thương mại tỉnh,1,841,0.056,0.038,0.024,0.008,0.0084,0.059,0.11,0.089,0.06,0.049
390,Thành phố Lào Cai,35,Lào Cai,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.38.5_1,VNM.38_1,Lào Cai,Lào Cai,22.4182,103.9987585,141369,535.7355224,263.8783394,border-gateway,D - Vùng nền/duy trì coverage,Strategic Hub,7,2,Trung du & miền núi phía Bắc,None,Thành phố thuộc tỉnh/TW,"Miền núi/trung du - phân tán, cần hub liên huyện",Trung tâm hành chính - thương mại tỉnh,1,1625,0.067,0.022,0.011,0.006,0.027,0.113,0.065,0.074,0.086,0.028
394,Thị xã Sa Pa,35,Lào Cai,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.38.7_1,VNM.38_1,Lào Cai,Sa Pa,22.31365,103.8407434,88558,138.9392705,637.3863895,tourism-buffer,D - Vùng nền/duy trì coverage,Strategic Hub,2,1,Trung du & miền núi phía Bắc,None,Thị xã,"Miền núi/trung du - phân tán, cần hub liên huyện",Thị xã/cực tăng trưởng thứ cấp,1,1704,0.045,0.027,0.026,0.01,0.0252,0.149,0.088,0.127,0.04,0.038
399,Thành phố Đà Lạt,33,Lâm Đồng,SE,SE,Tạ Thái Dương,Việt Nam,VNM.37.7_1,VNM.37_1,Lâm Đồng,Đà Lạt,11.9077,108.4579486,223835,665.5110463,336.3355142,admin-tourism,C - Vùng hỗ trợ phủ hàng,Strategic Hub,4,1,Tây Nguyên,None,Thành phố thuộc tỉnh/TW,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Trung tâm hành chính - thương mại tỉnh,1,2617,0.059,0.025,0.03,0.009,0.0194,0.141,0.144,0.088,0.046,0.036
400,Thành phố Bảo Lộc,33,Lâm Đồng,SE,SE,Tạ Thái Dương,Việt Nam,VNM.37.1_1,VNM.37_1,Lâm Đồng,Bảo Lộc,11.54635,107.8075422,156763,788.4774911,198.8173433,southwest-buffer,D - Vùng nền/duy trì coverage,Strategic Hub,6,2,Tây Nguyên,None,Thành phố thuộc tỉnh/TW,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Trung tâm hành chính - thương mại tỉnh,1,1732,0.041,0.03,0.023,0.008,0.0435,0.085,0.102,0.059,0.074,0.027
401,Huyện Đức Trọng,33,Lâm Đồng,SE,SE,Tạ Thái Dương,Việt Nam,VNM.37.6_1,VNM.37_1,Lâm Đồng,Đức Trọng,11.69605,108.3178431,184711,239.7677773,770.3745771,airport-logistics,D - Vùng nền/duy trì coverage,Strategic Hub,2,1,Tây Nguyên,None,Huyện,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,3131,0.051,0.04,0.014,0.009,0.057,0.08,0.06,0.132,0.081,0.048
422,Thành phố Tân An,36,Long An,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.39.9_1,VNM.39_1,Long An,Tân An,10.52505,106.3989891,153054,2001.974078,76.45153936,admin-commercial,A - Hub tỉnh/vùng trọng điểm,Strategic Hub,5,2,Đồng bằng sông Cửu Long,KTTĐ phía Nam,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,1,1187,0.055,0.02,0.016,0.01,0.0696,0.127,0.138,0.141,0.096,0.041
428,Huyện Đức Hòa,36,Long An,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.39.5_1,VNM.39_1,Long An,Đức Hòa,10.87925,106.4325385,332972,837.0519874,397.7913021,industrial,A - Hub tỉnh/vùng trọng điểm,Strategic Hub,6,2,Đồng bằng sông Cửu Long,KTTĐ phía Nam,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Vành đai công nghiệp - công nhân - đô thị hóa,1,3348,0.057,0.04,0.024,0.006,0.0475,0.118,0.094,0.111,0.07,0.046
434,Huyện Cần Giuộc,36,Long An,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.39.3_1,VNM.39_1,Long An,Cần Giuộc,10.57835,106.6659858,226664,1126.102598,201.2818374,logistics-port,A - Hub tỉnh/vùng trọng điểm,Strategic Hub,2,1,Đồng bằng sông Cửu Long,KTTĐ phía Nam,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Vành đai công nghiệp - công nhân - đô thị hóa,1,2076,0.05,0.027,0.01,0.01,0.0396,0.121,0.124,0.121,0.098,0.049
464,Thành phố Vinh,38,Nghệ An,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.41.20_1,VNM.41_1,Nghệ An,Vinh,18.7033,105.6809008,409397,3300.489664,124.0412914,admin-commercial,B - Hub cấp huyện/liên huyện,Strategic Hub,3,2,Bắc Trung Bộ & Duyên hải miền Trung,None,Thành phố thuộc tỉnh/TW,Tỉnh trung bình - mixed rural/urban,Trung tâm hành chính - thương mại tỉnh,1,2498,0.063,0.023,0.027,0.01,0.0522,0.114,0.121,0.114,0.036,0.034
465,Thị xã Cửa Lò,38,Nghệ An,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.41.2_1,VNM.41_1,Nghệ An,Cửa Lò,18.79005,105.7206988,57729,2222.413374,25.97581561,port-tourism,C - Vùng hỗ trợ phủ hàng,Strategic Hub,2,1,Bắc Trung Bộ & Duyên hải miền Trung,None,Thị xã,Tỉnh trung bình - mixed rural/urban,Thị xã/cực tăng trưởng thứ cấp,1,441,0.051,0.028,0.014,0.006,0.0196,0.099,0.08,0.058,0.048,0.044
475,Huyện Diễn Châu,38,Nghệ An,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.41.4_1,VNM.41_1,Nghệ An,Diễn Châu,19.02065,105.578694,324075,1137.568314,284.8839899,corridor,B - Hub cấp huyện/liên huyện,Strategic Hub,2,2,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,2995,0.066,0.028,0.02,0.008,0.0085,0.127,0.054,0.131,0.066,0.033
489,Thành phố Hạ Long,45,Quảng Ninh,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.49.7_1,VNM.49_1,Quảng Ninh,Hạ Long,20.9777,106.9697663,311535,336.2960629,926.3712377,admin-tourism,B - Hub cấp huyện/liên huyện,Strategic Hub,2,1,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,1,4555,0.04,0.031,0.011,0.007,0.0415,0.101,0.064,0.105,0.072,0.04
490,Thành phố Cẩm Phả,45,Quảng Ninh,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.49.3_1,VNM.49_1,Quảng Ninh,Cẩm Phả,21.0796,107.2934172,197371,616.9041283,319.9378817,coal-industrial,C - Vùng hỗ trợ phủ hàng,Strategic Hub,4,1,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,1,2316,0.063,0.021,0.024,0.006,0.0656,0.149,0.11,0.052,0.098,0.047
491,Thành phố Uông Bí,45,Quảng Ninh,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.49.13_1,VNM.49_1,Quảng Ninh,Uông Bí,21.07065,106.7726273,125522,593.4891439,211.4983927,west-buffer,B - Hub cấp huyện/liên huyện,Strategic Hub,3,2,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,1,1492,0.061,0.04,0.021,0.007,0.0475,0.112,0.107,0.132,0.061,0.041
492,Thành phố Móng Cái,45,Quảng Ninh,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.49.10_1,VNM.49_1,Quảng Ninh,Móng Cái,21.52985,107.8947424,112627,261.8527908,430.1157136,border-gateway,D - Vùng nền/duy trì coverage,Strategic Hub,4,1,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,1,1811,0.043,0.027,0.029,0.01,0.0368,0.116,0.067,0.064,0.078,0.042
